Date	2 yr	5 yr
01/07/02	3.08	4.39
01/08/02	3.07	4.39
01/09/02	3.03	4.38
01/10/02	2.94	4.27
01/11/02	2.76	4.14
01/14/02	2.79	4.15
01/15/02	2.79	4.14
01/16/02	2.84	4.16
01/17/02	2.96	4.28
01/18/02	2.91	4.23
01/22/02	2.97	4.27
01/23/02	3.07	4.36
01/24/02	3.15	4.4
01/25/02	3.17	4.46
01/28/02	3.19	4.48
01/29/02	3.05	4.35
01/30/02	3.06	4.37
01/31/02	3.16	4.42
02/01/02	3.08	4.37
02/04/02	2.99	4.29
02/05/02	2.99	4.29
02/06/02	2.98	4.3
02/07/02	2.99	4.33
02/08/02	2.95	4.28
02/11/02	2.95	4.29
02/12/02	3.04	4.36
02/13/02	3.09	4.4
02/14/02	3.07	4.35
02/15/02	2.97	4.27
02/19/02	2.98	4.28
02/20/02	3	4.28
02/21/02	3	4.27
02/22/02	2.97	4.23
02/25/02	3.01	4.26
02/26/02	3.08	4.33
02/27/02	3.09	4.22
02/28/02	3.06	4.27
03/01/02	3.18	4.43
03/04/02	3.24	4.43
03/05/02	3.25	4.44
03/06/02	3.26	4.45
03/07/02	3.36	4.65
03/08/02	3.6	4.77
03/11/02	3.59	4.77
03/12/02	3.56	4.75
03/13/02	3.49	4.69
03/14/02	3.63	4.83
03/15/02	3.63	4.8
03/18/02	3.67	4.79
03/19/02	3.64	4.78
03/20/02	3.71	4.87
03/21/02	3.73	4.88
03/22/02	3.77	4.9
03/25/02	3.78	4.92
03/26/02	3.68	4.85
03/27/02	3.66	4.85
03/28/02	3.72	4.91
04/01/02	3.74	4.93
04/02/02	3.63	4.84
04/03/02	3.55	4.76
04/04/02	3.57	4.76
04/05/02	3.49	4.68
04/08/02	3.51	4.7
04/09/02	3.48	4.67
04/10/02	3.48	4.68
04/11/02	3.47	4.66
04/12/02	3.41	4.6
04/15/02	3.38	4.57
04/16/02	3.43	4.62
04/17/02	3.41	4.64
04/18/02	3.38	4.64
04/19/02	3.36	4.62
04/22/02	3.37	4.62
04/23/02	3.39	4.62
04/24/02	3.28	4.53
04/25/02	3.25	4.52
04/26/02	3.22	4.49
04/29/02	3.26	4.55
04/30/02	3.24	4.53
05/01/02	3.21	4.49
05/02/02	3.25	4.54
05/03/02	3.17	4.48
05/06/02	3.19	4.5
05/07/02	3.14	4.43
05/08/02	3.32	4.58
05/09/02	3.27	4.53
05/10/02	3.19	4.46
05/13/02	3.28	4.54
05/14/02	3.4	4.64
05/15/02	3.37	4.59
05/16/02	3.28	4.52
05/17/02	3.41	4.6
05/20/02	3.33	4.53
05/21/02	3.28	4.49
05/22/02	3.23	4.43
05/23/02	3.28	4.46
05/24/02	3.28	4.47
05/28/02	3.3	4.46
05/29/02	3.24	4.41
05/30/02	3.17	4.36
05/31/02	3.22	4.37
06/03/02	3.19	4.36
06/04/02	3.13	4.31
06/05/02	3.16	4.35
06/06/02	3.13	4.3
06/07/02	3.16	4.36
06/10/02	3.15	4.34
06/11/02	3.09	4.29
06/12/02	3.05	4.24
06/13/02	3	4.2
06/14/02	2.92	4.1
06/17/02	2.96	4.14
06/18/02	2.93	4.13
06/19/02	2.81	4.01
06/20/02	2.93	4.11
06/21/02	2.88	4.06
06/24/02	2.93	4.13
06/25/02	2.92	4.13
06/26/02	2.77	3.99
06/27/02	2.85	4.08
06/28/02	2.9	4.09
07/01/02	2.88	4.08
07/02/02	2.78	3.99
07/03/02	2.78	4
07/05/02	2.9	4.13
07/08/02	2.84	4.07
07/09/02	2.74	3.98
07/10/02	2.61	3.85
07/11/02	2.61	3.86
07/12/02	2.56	3.82
07/15/02	2.55	3.85
07/16/02	2.66	3.93
07/17/02	2.63	3.89
07/18/02	2.55	3.82
07/19/02	2.48	3.76
07/22/02	2.4	3.65
07/23/02	2.34	3.59
07/24/02	2.38	3.6
07/25/02	2.28	3.51
07/26/02	2.2	3.46
07/29/02	2.41	3.68
07/30/02	2.44	3.71
07/31/02	2.23	3.53
08/01/02	2.15	3.46
08/02/02	1.99	3.27
08/05/02	1.93	3.21
08/06/02	2.11	3.36
08/07/02	1.98	3.24
08/08/02	2.1	3.35
08/09/02	2.1	3.28
08/12/02	2.1	3.24
08/13/02	2	3.15
08/14/02	2.12	3.19
08/15/02	2.22	3.28
08/16/02	2.28	3.41
08/19/02	2.25	3.4
08/20/02	2.12	3.25
08/21/02	2.12	3.28
08/22/02	2.22	3.37
08/23/02	2.19	3.31
08/26/02	2.19	3.29
08/27/02	2.26	3.37
08/28/02	2.23	3.31
08/29/02	2.14	3.24
08/30/02	2.14	3.22
09/03/02	2.01	3.04
09/04/02	2.02	3.02
09/05/02	1.95	2.95
09/06/02	2.08	3.1
09/09/02	2.13	3.11
09/10/02	2.12	3.08
09/11/02	2.18	3.15
09/12/02	2.12	3.07
09/13/02	2.07	3
09/16/02	2.07	3
09/17/02	2.06	2.97
09/18/02	2.04	2.96
09/19/02	1.93	2.87
09/20/02	1.94	2.86
09/23/02	1.93	2.76
09/24/02	1.93	2.76
09/25/02	2	2.83
09/26/02	1.97	2.86
09/27/02	1.82	2.74
09/30/02	1.72	2.63
10/01/02	1.8	2.75
10/02/02	1.75	2.74
10/03/02	1.75	2.74
10/04/02	1.78	2.73
10/07/02	1.77	2.67
10/08/02	1.8	2.7
10/09/02	1.72	2.65
10/10/02	1.75	2.68
10/11/02	1.85	2.83
10/15/02	2.08	3.11
10/16/02	2.02	3.11
10/17/02	2.1	3.2
10/18/02	2.09	3.17
10/21/02	2.23	3.28
10/22/02	2.21	3.29
10/23/02	2.2	3.26
10/24/02	2.09	3.18
10/25/02	1.98	3.1
10/28/02	1.88	3.03
10/29/02	1.79	2.89
10/30/02	1.74	2.87
10/31/02	1.68	2.81
11/01/02	1.76	2.92
11/04/02	1.79	3
11/05/02	1.82	3
11/06/02	1.87	3.01
11/07/02	1.86	2.86
11/08/02	1.87	2.87
11/12/02	1.79	2.83
11/13/02	1.76	2.82
11/14/02	1.89	3.01
11/15/02	1.91	3.05
11/18/02	1.91	3.04
11/19/02	1.91	3.02
11/20/02	1.98	3.13
11/21/02	2.05	3.2
11/22/02	2.1	3.26
11/25/02	2.09	3.26
11/26/02	1.97	3.14
11/27/02	2.13	3.34
11/29/02	2.08	3.28
12/02/02	2.07	3.31
12/03/02	2.08	3.33
12/04/02	2.02	3.25
12/05/02	1.97	3.19
12/06/02	1.89	3.13
12/09/02	1.88	3.08
12/10/02	1.9	3.07
12/11/02	1.85	3.02
12/12/02	1.85	3.03
12/13/02	1.87	3.08
12/16/02	1.94	3.14
12/17/02	1.89	3.11
12/18/02	1.81	3.03
12/19/02	1.74	2.91
12/20/02	1.76	2.93
12/23/02	1.79	2.95
12/24/02	1.73	2.92
12/26/02	1.7	2.89
12/27/02	1.6	2.79
12/30/02	1.61	2.76
12/31/02	1.61	2.78
01/02/03	1.8	3.05
01/03/03	1.79	3.03
01/06/03	1.84	3.1
01/07/03	1.77	3.04
01/08/03	1.71	3.01
01/09/03	1.87	3.23
01/10/03	1.79	3.2
01/13/03	1.81	3.17
01/14/03	1.76	3.1
01/15/03	1.75	3.1
01/16/03	1.75	3.11
01/17/03	1.7	3.05
01/21/03	1.67	3
01/22/03	1.66	2.94
01/23/03	1.69	2.97
01/24/03	1.66	2.93
01/27/03	1.7	2.97
01/28/03	1.7	2.99
01/29/03	1.77	3.07
01/30/03	1.7	3.02
01/31/03	1.72	3.02
02/03/03	1.72	3.05
02/04/03	1.68	2.99
02/05/03	1.73	3.07
02/06/03	1.68	3.02
02/07/03	1.63	2.97
02/10/03	1.68	3.03
02/11/03	1.65	3
02/12/03	1.62	2.92
02/13/03	1.57	2.85
02/14/03	1.62	2.91
02/18/03	1.66	2.92
02/19/03	1.61	2.87
02/20/03	1.59	2.82
02/21/03	1.63	2.86
02/24/03	1.6	2.82
02/25/03	1.58	2.77
02/26/03	1.57	2.75
02/27/03	1.58	2.75
02/28/03	1.53	2.69
03/03/03	1.52	2.66
03/04/03	1.49	2.62
03/05/03	1.46	2.58
03/06/03	1.47	2.63
03/07/03	1.39	2.56
03/10/03	1.35	2.51
03/11/03	1.38	2.54
03/12/03	1.45	2.57
03/13/03	1.59	2.75
03/14/03	1.56	2.72
03/17/03	1.63	2.82
03/18/03	1.72	2.93
03/19/03	1.72	2.98
03/20/03	1.75	3.02
03/21/03	1.8	3.12
03/24/03	1.71	2.98
03/25/03	1.69	2.97
03/26/03	1.68	2.94
03/27/03	1.62	2.92
03/28/03	1.56	2.86
03/31/03	1.51	2.78
04/01/03	1.5	2.78
04/02/03	1.6	2.89
04/03/03	1.55	2.87
04/04/03	1.55	2.88
04/07/03	1.65	2.99
04/08/03	1.59	2.91
04/09/03	1.55	2.87
04/10/03	1.6	2.89
04/11/03	1.65	2.95
04/14/03	1.74	3.02
04/15/03	1.69	2.96
04/16/03	1.67	2.95
04/17/03	1.71	2.99
04/21/03	1.71	3.03
04/22/03	1.7	3.01
04/23/03	1.7	3.02
04/24/03	1.62	2.92
04/25/03	1.57	2.88
04/28/03	1.59	2.9
04/29/03	1.62	2.94
04/30/03	1.51	2.85
05/01/03	1.5	2.82
05/02/03	1.56	2.9
05/05/03	1.55	2.87
05/06/03	1.45	2.76
05/07/03	1.45	2.64
05/08/03	1.49	2.62
05/09/03	1.45	2.61
05/12/03	1.46	2.58
05/13/03	1.47	2.58
05/14/03	1.41	2.47
05/15/03	1.46	2.52
05/16/03	1.38	2.43
05/19/03	1.35	2.41
05/20/03	1.31	2.34
05/21/03	1.38	2.37
05/22/03	1.36	2.32
05/23/03	1.38	2.33
05/27/03	1.33	2.34
05/28/03	1.35	2.35
05/29/03	1.3	2.27
05/30/03	1.33	2.3
06/02/03	1.33	2.37
06/03/03	1.2	2.25
06/04/03	1.2	2.19
06/05/03	1.25	2.25
06/06/03	1.27	2.29
06/09/03	1.19	2.2
06/10/03	1.13	2.12
06/11/03	1.16	2.16
06/12/03	1.13	2.1
06/13/03	1.1	2.08
06/16/03	1.18	2.14
06/17/03	1.25	2.26
06/18/03	1.27	2.34
06/19/03	1.17	2.28
06/20/03	1.22	2.31
06/23/03	1.17	2.24
06/24/03	1.14	2.21
06/25/03	1.3	2.32
06/26/03	1.41	2.49
06/27/03	1.38	2.52
06/30/03	1.32	2.46
07/01/03	1.3	2.48
07/02/03	1.3	2.47
07/03/03	1.32	2.55
07/07/03	1.36	2.63
07/08/03	1.39	2.65
07/09/03	1.37	2.63
07/10/03	1.33	2.59
07/11/03	1.29	2.52
07/14/03	1.35	2.6
07/15/03	1.45	2.81
07/16/03	1.49	2.87
07/17/03	1.47	2.88
07/18/03	1.51	2.93
07/21/03	1.61	3.1
07/22/03	1.57	3.07
07/23/03	1.54	3.04
07/24/03	1.54	3.08
07/25/03	1.52	3.1
07/28/03	1.61	3.21
07/29/03	1.67	3.33
07/30/03	1.64	3.27
07/31/03	1.8	3.38
08/01/03	1.85	3.37
08/04/03	1.71	3.24
08/05/03	1.88	3.37
08/06/03	1.78	3.25
08/07/03	1.74	3.19
08/08/03	1.72	3.17
08/11/03	1.81	3.26
08/12/03	1.71	3.23
08/13/03	1.86	3.43
08/14/03	1.86	3.42
08/15/03	1.85	3.42
08/18/03	1.87	3.37
08/19/03	1.81	3.27
08/20/03	1.84	3.35
08/21/03	1.98	3.51
08/22/03	1.97	3.47
08/25/03	2.02	3.52
08/26/03	1.96	3.5
08/27/03	2.05	3.55
08/28/03	1.93	3.42
08/29/03	1.95	3.46
09/02/03	2.04	3.63
09/03/03	2.02	3.61
09/04/03	1.91	3.5
09/05/03	1.72	3.28
09/08/03	1.75	3.32
09/09/03	1.71	3.28
09/10/03	1.64	3.18
09/11/03	1.71	3.24
09/12/03	1.66	3.15
09/15/03	1.63	3.12
09/16/03	1.63	3.12
09/17/03	1.63	3.06
09/18/03	1.68	3.09
09/19/03	1.7	3.11
09/22/03	1.7	3.16
09/23/03	1.68	3.13
09/24/03	1.66	3.07
09/25/03	1.65	3.05
09/26/03	1.6	2.95
09/29/03	1.61	2.98
09/30/03	1.5	2.85
10/01/03	1.47	2.84
10/02/03	1.48	2.9
10/03/03	1.65	3.12
10/06/03	1.6	3.06
10/07/03	1.67	3.15
10/08/03	1.65	3.14
10/09/03	1.69	3.17
10/10/03	1.65	3.15
10/14/03	1.73	3.23
10/15/03	1.79	3.3
10/16/03	1.96	3.4
10/17/03	1.9	3.33
10/20/03	1.88	3.33
10/21/03	1.89	3.31
10/22/03	1.8	3.21
10/23/03	1.84	3.24
10/24/03	1.76	3.13
10/27/03	1.83	3.21
10/28/03	1.71	3.11
10/29/03	1.79	3.2
10/30/03	1.86	3.29
10/31/03	1.85	3.27
11/03/03	1.9	3.34
11/04/03	1.86	3.28
11/05/03	1.94	3.35
11/06/03	2.01	3.43
11/07/03	2.04	3.47
11/10/03	2.06	3.49
11/12/03	2.05	3.45
11/13/03	1.92	3.29
11/14/03	1.84	3.19
11/17/03	1.8	3.14
11/18/03	1.83	3.14
11/19/03	1.9	3.22
11/20/03	1.83	3.14
11/21/03	1.84	3.15
11/24/03	1.94	3.24
11/25/03	1.89	3.2
11/26/03	1.97	3.27
11/28/03	2.06	3.38
12/01/03	2.12	3.46
12/02/03	2.07	3.43
12/03/03	2.09	3.46
12/04/03	2.06	3.42
12/05/03	1.88	3.23
12/08/03	1.94	3.28
12/09/03	1.97	3.33
12/10/03	1.94	3.28
12/11/03	1.83	3.21
12/12/03	1.84	3.23
12/15/03	1.88	3.26
12/16/03	1.83	3.21
12/17/03	1.83	3.18
12/18/03	1.85	3.17
12/19/03	1.82	3.16
12/22/03	1.84	3.19
12/23/03	1.96	3.3
12/24/03	1.83	3.2
12/26/03	1.82	3.17
12/29/03	1.86	3.23
12/30/03	1.86	3.26
12/31/03	1.84	3.25
01/02/04	1.94	3.36
01/05/04	1.95	3.39
01/06/04	1.84	3.26
01/07/04	1.84	3.25
01/08/04	1.85	3.24
01/09/04	1.68	3.05
01/12/04	1.68	3.04
01/13/04	1.63	2.98
01/14/04	1.65	2.96
01/15/04	1.67	2.97
01/16/04	1.7	3.03
01/20/04	1.69	3.05
01/21/04	1.69	3.02
01/22/04	1.66	2.96
01/23/04	1.71	3.06
01/26/04	1.75	3.13
01/27/04	1.7	3.07
01/28/04	1.87	3.22
01/29/04	1.88	3.22
01/30/04	1.84	3.17
02/02/04	1.83	3.18
02/03/04	1.78	3.12
02/04/04	1.8	3.15
02/05/04	1.85	3.21
02/06/04	1.77	3.12
02/09/04	1.76	3.08
02/10/04	1.82	3.13
02/11/04	1.73	3.03
02/12/04	1.75	3.07
02/13/04	1.7	3.01
02/17/04	1.7	3.02
02/18/04	1.72	3.03
02/19/04	1.7	3.02
02/20/04	1.75	3.08
02/23/04	1.69	3.03
02/24/04	1.69	3.01
02/25/04	1.67	2.98
02/26/04	1.69	3.01
02/27/04	1.66	3.01
03/01/04	1.67	2.98
03/02/04	1.74	3.04
03/03/04	1.74	3.06
03/04/04	1.73	3.02
03/05/04	1.57	2.81
03/08/04	1.52	2.74
03/09/04	1.51	2.68
03/10/04	1.54	2.71
03/11/04	1.52	2.72
03/12/04	1.54	2.73
03/15/04	1.56	2.74
03/16/04	1.51	2.65
03/17/04	1.53	2.66
03/18/04	1.55	2.72
03/19/04	1.56	2.75
03/22/04	1.52	2.69
03/23/04	1.52	2.69
03/24/04	1.5	2.68
03/25/04	1.51	2.7
03/26/04	1.59	2.81
03/29/04	1.63	2.86
03/30/04	1.63	2.86
03/31/04	1.6	2.8
04/01/04	1.65	2.87
04/02/04	1.86	3.15
04/05/04	1.91	3.24
04/06/04	1.86	3.19
04/07/04	1.87	3.19
04/08/04	1.88	3.22
04/12/04	1.91	3.26
04/13/04	2.01	3.37
04/14/04	2.13	3.44
04/15/04	2.1	3.45
04/16/04	2.03	3.39
04/19/04	2.07	3.42
04/20/04	2.11	3.45
04/21/04	2.22	3.52
04/22/04	2.15	3.46
04/23/04	2.29	3.58
04/26/04	2.28	3.57
04/27/04	2.21	3.52
04/28/04	2.3	3.6
04/29/04	2.34	3.66
04/30/04	2.31	3.63
05/03/04	2.34	3.63
05/04/04	2.32	3.66
05/05/04	2.34	3.71
05/06/04	2.39	3.72
05/07/04	2.64	3.96
05/10/04	2.61	3.95
05/11/04	2.61	3.94
05/12/04	2.62	3.96
05/13/04	2.67	4.01
05/14/04	2.59	3.92
05/17/04	2.51	3.83
05/18/04	2.58	3.87
05/19/04	2.61	3.93
05/20/04	2.55	3.86
05/21/04	2.6	3.91
05/24/04	2.59	3.9
05/25/04	2.58	3.89
05/26/04	2.52	3.81
05/27/04	2.46	3.74
05/28/04	2.54	3.81
06/01/04	2.6	3.86
06/02/04	2.65	3.91
06/03/04	2.63	3.89
06/04/04	2.7	3.97
06/07/04	2.67	3.95
06/08/04	2.73	3.96
06/09/04	2.79	4.01
06/10/04	2.81	4
06/14/04	2.97	4.1
06/15/04	2.77	3.9
06/16/04	2.84	3.96
06/17/04	2.81	3.93
06/18/04	2.81	3.94
06/21/04	2.8	3.91
06/22/04	2.8	3.92
06/23/04	2.78	3.9
06/24/04	2.74	3.85
06/25/04	2.74	3.85
06/28/04	2.86	3.97
06/29/04	2.83	3.92
06/30/04	2.7	3.81
07/01/04	2.64	3.74
07/02/04	2.54	3.62
07/06/04	2.56	3.65
07/07/04	2.56	3.67
07/08/04	2.55	3.65
07/09/04	2.55	3.64
07/12/04	2.53	3.62
07/13/04	2.58	3.66
07/14/04	2.62	3.68
07/15/04	2.64	3.69
07/16/04	2.54	3.56
07/19/04	2.56	3.57
07/20/04	2.67	3.68
07/21/04	2.71	3.72
07/22/04	2.69	3.71
07/23/04	2.69	3.69
07/26/04	2.75	3.73
07/27/04	2.82	3.85
07/28/04	2.78	3.82
07/29/04	2.75	3.8
07/30/04	2.68	3.71
08/02/04	2.66	3.68
08/03/04	2.66	3.67
08/04/04	2.66	3.66
08/05/04	2.64	3.64
08/06/04	2.4	3.4
08/09/04	2.45	3.45
08/10/04	2.55	3.52
08/11/04	2.54	3.51
08/12/04	2.52	3.47
08/13/04	2.47	3.42
08/16/04	2.51	3.45
08/17/04	2.44	3.39
08/18/04	2.44	3.41
08/19/04	2.43	3.39
08/20/04	2.46	3.42
08/23/04	2.5	3.46
08/24/04	2.5	3.46
08/25/04	2.51	3.46
08/26/04	2.48	3.42
08/27/04	2.48	3.43
08/30/04	2.47	3.4
08/31/04	2.41	3.33
09/01/04	2.41	3.32
09/02/04	2.46	3.4
09/03/04	2.61	3.52
09/07/04	2.58	3.48
09/08/04	2.5	3.4
09/09/04	2.5	3.41
09/10/04	2.5	3.4
09/13/04	2.5	3.38
09/14/04	2.47	3.35
09/15/04	2.51	3.39
09/16/04	2.44	3.29
09/17/04	2.53	3.35
09/20/04	2.46	3.28
09/21/04	2.49	3.28
09/22/04	2.5	3.26
09/23/04	2.57	3.3
09/24/04	2.62	3.33
09/27/04	2.59	3.29
09/28/04	2.55	3.28
09/29/04	2.61	3.37
09/30/04	2.63	3.38
10/01/04	2.63	3.44
10/04/04	2.65	3.44
10/05/04	2.65	3.44
10/06/04	2.7	3.51
10/07/04	2.72	3.53
10/08/04	2.61	3.39
10/12/04	2.56	3.35
10/13/04	2.53	3.32
10/14/04	2.48	3.26
10/15/04	2.53	3.31
10/18/04	2.55	3.31
10/19/04	2.57	3.32
10/20/04	2.53	3.26
10/21/04	2.57	3.29
10/22/04	2.55	3.26
10/25/04	2.54	3.25
10/26/04	2.54	3.26
10/27/04	2.63	3.37
10/28/04	2.59	3.34
10/29/04	2.56	3.3
11/01/04	2.61	3.36
11/02/04	2.6	3.34
11/03/04	2.6	3.35
11/04/04	2.63	3.37
11/05/04	2.8	3.51
11/08/04	2.8	3.51
11/09/04	2.8	3.53
11/10/04	2.82	3.56
11/12/04	2.86	3.53
11/15/04	2.89	3.53
11/16/04	2.91	3.56
11/17/04	2.85	3.47
11/18/04	2.86	3.48
11/19/04	2.95	3.57
11/22/04	2.95	3.56
11/23/04	2.98	3.58
11/24/04	3.01	3.61
11/26/04	3.03	3.64
11/29/04	3.07	3.72
11/30/04	3.02	3.72
12/01/04	3.01	3.72
12/02/04	3.04	3.75
12/03/04	2.94	3.61
12/06/04	2.93	3.59
12/07/04	2.95	3.6
12/08/04	2.91	3.53
12/09/04	2.93	3.54
12/10/04	2.95	3.52
12/13/04	2.98	3.54
12/14/04	2.99	3.53
12/15/04	2.97	3.48
12/16/04	3.01	3.58
12/17/04	3.03	3.59
12/20/04	3.06	3.59
12/21/04	3.05	3.57
12/22/04	3.04	3.57
12/23/04	3.02	3.58
12/27/04	3.07	3.65
12/28/04	3.08	3.66
12/29/04	3.12	3.69
12/30/04	3.1	3.64
12/31/04	3.08	3.63
01/03/05	3.1	3.64
01/04/05	3.2	3.72
01/05/05	3.22	3.73
01/06/05	3.18	3.71
01/07/05	3.2	3.73
01/10/05	3.23	3.75
01/11/05	3.24	3.73
01/12/05	3.22	3.72
01/13/05	3.21	3.68
01/14/05	3.24	3.71
01/18/05	3.26	3.72
01/19/05	3.26	3.73
01/20/05	3.21	3.68
01/21/05	3.16	3.65
01/24/05	3.2	3.65
01/25/05	3.23	3.71
01/26/05	3.27	3.73
01/27/05	3.28	3.75
01/28/05	3.25	3.69
01/31/05	3.29	3.71
02/01/05	3.29	3.71
02/02/05	3.32	3.73
02/03/05	3.34	3.76
02/04/05	3.29	3.68
02/07/05	3.31	3.67
02/08/05	3.33	3.68
02/09/05	3.24	3.58
02/10/05	3.29	3.65
02/11/05	3.34	3.7
02/14/05	3.38	3.7
02/15/05	3.37	3.71
02/16/05	3.41	3.78
02/17/05	3.38	3.78
02/18/05	3.45	3.86
02/22/05	3.46	3.88
02/23/05	3.46	3.87
02/24/05	3.52	3.91
02/25/05	3.54	3.91
02/28/05	3.59	4
03/01/05	3.59	4.02
03/02/05	3.57	4
03/03/05	3.59	4.02
03/04/05	3.57	3.97
03/07/05	3.61	3.99
03/08/05	3.62	4.05
03/09/05	3.66	4.16
03/10/05	3.68	4.13
03/11/05	3.73	4.22
03/14/05	3.75	4.2
03/15/05	3.75	4.22
03/16/05	3.72	4.18
03/17/05	3.7	4.14
03/18/05	3.72	4.18
03/21/05	3.72	4.18
03/22/05	3.86	4.31
03/23/05	3.84	4.3
03/24/05	3.88	4.3
03/28/05	3.9	4.33
03/29/05	3.87	4.3
03/30/05	3.86	4.26
03/31/05	3.8	4.18
04/01/05	3.75	4.13
04/04/05	3.74	4.13
04/05/05	3.75	4.15
04/06/05	3.7	4.09
04/07/05	3.72	4.13
04/08/05	3.77	4.17
04/11/05	3.75	4.13
04/12/05	3.71	4.05
04/13/05	3.66	4.03
04/14/05	3.6	3.99
04/15/05	3.54	3.9
04/18/05	3.55	3.9
04/19/05	3.5	3.85
04/20/05	3.52	3.86
04/21/05	3.65	3.97
04/22/05	3.62	3.92
04/25/05	3.64	3.94
04/26/05	3.67	3.96
04/27/05	3.64	3.92
04/28/05	3.59	3.85
04/29/05	3.66	3.9
05/02/05	3.64	3.88
05/03/05	3.68	3.9
05/04/05	3.63	3.87
05/05/05	3.58	3.82
05/06/05	3.73	3.95
05/09/05	3.76	3.99
05/10/05	3.69	3.93
05/11/05	3.68	3.91
05/12/05	3.66	3.87
05/13/05	3.61	3.83
05/16/05	3.61	3.83
05/17/05	3.61	3.82
05/18/05	3.56	3.77
05/19/05	3.64	3.84
05/20/05	3.69	3.88
05/23/05	3.65	3.83
05/24/05	3.61	3.78
05/25/05	3.61	3.81
05/26/05	3.64	3.82
05/27/05	3.64	3.82
05/31/05	3.6	3.76
06/01/05	3.5	3.63
06/02/05	3.52	3.65
06/03/05	3.57	3.73
06/06/05	3.59	3.73
06/07/05	3.57	3.7
06/08/05	3.6	3.73
06/09/05	3.64	3.76
06/10/05	3.71	3.84
06/13/05	3.71	3.87
06/14/05	3.71	3.89
06/15/05	3.72	3.9
06/16/05	3.7	3.87
06/17/05	3.72	3.88
06/20/05	3.72	3.88
06/21/05	3.71	3.84
06/22/05	3.62	3.72
06/23/05	3.63	3.74
06/24/05	3.59	3.69
06/27/05	3.6	3.69
06/28/05	3.65	3.76
06/29/05	3.65	3.77
06/30/05	3.66	3.72
07/01/05	3.76	3.84
07/05/05	3.79	3.9
07/06/05	3.77	3.86
07/07/05	3.71	3.83
07/08/05	3.78	3.89
07/11/05	3.81	3.91
07/12/05	3.82	3.94
07/13/05	3.84	3.96
07/14/05	3.86	3.98
07/15/05	3.86	3.98
07/18/05	3.89	4.01
07/19/05	3.88	3.99
07/20/05	3.9	3.99
07/21/05	3.96	4.09
07/22/05	3.92	4.04
07/25/05	3.95	4.06
07/26/05	3.95	4.06
07/27/05	3.99	4.09
07/28/05	3.96	4.04
07/29/05	4.02	4.12
08/01/05	4.04	4.16
08/02/05	4.06	4.17
08/03/05	4.02	4.13
08/04/05	4.04	4.15
08/05/05	4.11	4.24
08/08/05	4.16	4.28
08/09/05	4.13	4.25
08/10/05	4.13	4.24
08/11/05	4.1	4.18
08/12/05	4.05	4.11
08/15/05	4.08	4.15
08/16/05	4.03	4.1
08/17/05	4.07	4.15
08/18/05	4.01	4.08
08/19/05	4.03	4.08
08/22/05	4.03	4.08
08/23/05	4.01	4.07
08/24/05	3.99	4.06
08/25/05	4	4.06
08/26/05	4.06	4.09
08/29/05	4.06	4.08
08/30/05	3.97	4.03
08/31/05	3.84	3.87
09/01/05	3.72	3.85
09/02/05	3.75	3.85
09/06/05	3.8	3.89
09/07/05	3.87	3.93
09/08/05	3.87	3.94
09/09/05	3.88	3.94
09/12/05	3.92	3.98
09/13/05	3.88	3.93
09/14/05	3.9	3.96
09/15/05	3.9	3.99
09/16/05	3.97	4.05
09/19/05	3.93	4.02
09/20/05	4	4.06
09/21/05	3.96	4.01
09/22/05	3.95	3.99
09/23/05	4.02	4.07
09/26/05	4.07	4.11
09/27/05	4.08	4.13
09/28/05	4.09	4.11
09/29/05	4.13	4.14
09/30/05	4.18	4.18
10/03/05	4.21	4.25
10/04/05	4.22	4.24
10/05/05	4.21	4.23
10/06/05	4.2	4.23
10/07/05	4.18	4.23
10/11/05	4.22	4.27
10/12/05	4.24	4.32
10/13/05	4.24	4.32
10/14/05	4.27	4.34
10/17/05	4.29	4.36
10/18/05	4.27	4.34
10/19/05	4.25	4.32
10/20/05	4.27	4.33
10/21/05	4.22	4.26
10/24/05	4.25	4.32
10/25/05	4.34	4.41
10/26/05	4.38	4.46
10/27/05	4.36	4.43
10/28/05	4.4	4.46
10/31/05	4.4	4.45
11/01/05	4.42	4.47
11/02/05	4.43	4.5
11/03/05	4.47	4.55
11/04/05	4.47	4.56
11/07/05	4.47	4.55
11/08/05	4.43	4.49
11/09/05	4.49	4.55
11/10/05	4.44	4.49
11/14/05	4.5	4.54
11/15/05	4.47	4.51
11/16/05	4.42	4.43
11/17/05	4.37	4.39
11/18/05	4.4	4.43
11/21/05	4.39	4.39
11/22/05	4.32	4.34
11/23/05	4.36	4.38
11/25/05	4.33	4.34
11/28/05	4.33	4.32
11/29/05	4.4	4.4
11/30/05	4.42	4.42
12/01/05	4.45	4.45
12/02/05	4.43	4.45
12/05/05	4.47	4.5
12/06/05	4.42	4.42
12/07/05	4.42	4.43
12/08/05	4.37	4.36
12/09/05	4.43	4.44
12/12/05	4.45	4.46
12/13/05	4.43	4.44
12/14/05	4.37	4.36
12/15/05	4.37	4.38
12/16/05	4.37	4.36
12/19/05	4.38	4.37
12/20/05	4.42	4.4
12/21/05	4.43	4.42
12/22/05	4.4	4.38
12/23/05	4.37	4.32
12/27/05	4.35	4.3
12/28/05	4.37	4.32
12/29/05	4.38	4.33
12/30/05	4.41	4.35
01/03/06	4.34	4.3
01/04/06	4.31	4.28
01/05/06	4.32	4.29
01/06/06	4.36	4.32
